,track_artist,track_popularity,track_album_release_date,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_label,release_date_label
26579,Amy Winehouse,24.0,2003-10-20,r&b,neo soul,0.891,0.437,7.0,-7.929,1.0,0.0927,0.164,0.0,0.328,0.67,103.147,202329.0,Low,2000-2010
26580,FKJ,1.0,2014-07-21,r&b,neo soul,0.645,0.622,5.0,-8.215,0.0,0.0456,0.182,0.753,0.0769,0.377,87.036,268171.0,Low,2010-2015
26581,Lucy Pearl,51.0,2000,r&b,neo soul,0.74,0.644,8.0,-4.873,0.0,0.261,0.152,0.0,0.0912,0.881,81.741,240467.0,Medium,1990-2000
26582,BJ The Chicago Kid,64.0,2016-02-19,r&b,neo soul,0.734,0.776,2.0,-4.193,1.0,0.0826,0.0406,0.193,0.0547,0.843,78.542,269173.0,Medium,2015-2020
26583,Amy Winehouse,63.0,2015-10-30,r&b,neo soul,0.883,0.458,9.0,-6.801,0.0,0.0411,0.0401,0.000419,0.0603,0.816,91.426,214493.0,Medium,2015-2020
26584,Yarah Bravo,1.0,2014-04-30,r&b,neo soul,0.89,0.409,5.0,-8.312,0.0,0.462,0.104,0.0,0.729,0.496,92.98,262680.0,Low,2010-2015
26585,Ffion,0.0,2017-06-22,r&b,neo soul,0.709,0.322,6.0,-15.032,0.0,0.121,0.635,0.000233,0.456,0.384,85.193,191882.0,,2015-2020
26586,Moonchild,0.0,2017-03-21,r&b,neo soul,0.538,0.296,1.0,-13.273,1.0,0.0637,0.372,0.00445,0.361,0.172,85.38,246147.0,,2015-2020
26587,D'Angelo,42.0,2000-01-01,r&b,neo soul,0.866,0.41,0.0,-7.348,1.0,0.457,0.498,0.00019,0.0933,0.704,80.194,393107.0,Medium,1990-2000
26588,Fatima,41.0,2014,r&b,neo soul,0.876,0.347,11.0,-8.571,0.0,0.385,0.542,0.000712,0.0675,0.376,98.091,325216.0,Medium,2010-2015
26589,Sinead Harnett,54.0,2014-01-01,r&b,neo soul,0.763,0.523,3.0,-8.482,0.0,0.0929,0.211,0.0,0.178,0.499,90.9,199947.0,Medium,2010-2015
26591,Lianne La Havas,55.0,2015-08-07,r&b,neo soul,0.704,0.511,10.0,-6.778,0.0,0.131,0.334,0.137,0.113,0.454,93.989,229959.0,Medium,2015-2020
26592,Amy Winehouse,73.0,2006-01-01,r&b,neo soul,0.434,0.872,0.0,-2.974,1.0,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,213760.0,High,2000-2010
26593,Leon Bridges,56.0,2018-03-13,r&b,neo soul,0.781,0.629,5.0,-6.152,0.0,0.0647,0.229,0.000536,0.0881,0.693,111.975,207307.0,Medium,2015-2020
26594,Little Dragon,0.0,2008-02-23,r&b,neo soul,0.651,0.63,1.0,-5.965,1.0,0.0605,0.0378,0.189,0.081,0.684,58.063,273547.0,,2000-2010
26596,Jessie J,51.0,2018-05-25,r&b,neo soul,0.504,0.494,5.0,-7.623,0.0,0.284,0.402,1.62e-06,0.367,0.425,69.32,229773.0,Medium,2015-2020
26597,Sade,37.0,2011-04-29,r&b,neo soul,0.661,0.411,7.0,-11.131,1.0,0.089,0.0369,0.514,0.104,0.551,83.816,273493.0,Low,2010-2015
26598,Jhené Aiko,54.0,2018-02-28,r&b,neo soul,0.52,0.302,4.0,-11.872,1.0,0.0577,0.885,0.0,0.085,0.402,72.486,163480.0,Medium,2015-2020
26600,Jessie Reyez,71.0,2017-04-21,r&b,neo soul,0.6,0.139,7.0,-8.975,1.0,0.0464,0.811,9.5e-06,0.0918,0.256,171.041,240907.0,High,2015-2020
26602,THEY.,59.0,2018-11-01,r&b,neo soul,0.637,0.615,9.0,-5.395,1.0,0.167,0.685,8.51e-06,0.462,0.517,132.312,135480.0,Medium,2015-2020
26603,Amy Winehouse,51.0,2006-01-01,r&b,neo soul,0.786,0.846,8.0,-3.752,1.0,0.0391,0.00144,0.0172,0.101,0.695,107.976,165120.0,Medium,2000-2010
26604,Van Hunt,26.0,2004-01-01,r&b,neo soul,0.75,0.859,11.0,-2.206,0.0,0.0311,0.236,0.0413,0.129,0.97,118.194,253867.0,Low,2000-2010
26605,Robin Thicke,52.0,2015-06-29,r&b,neo soul,0.551,0.954,1.0,-5.516,0.0,0.0419,0.113,0.0012,0.191,0.964,171.975,210027.0,Medium,2015-2020
26606,Leon Bridges,56.0,2018-07-25,r&b,neo soul,0.7,0.447,8.0,-11.083,0.0,0.0354,0.532,0.000192,0.0878,0.829,144.726,256893.0,Medium,2015-2020
26607,John Legend,52.0,2016-12-02,r&b,neo soul,0.593,0.783,0.0,-3.717,0.0,0.183,0.16,7.91e-05,0.0765,0.6,121.778,230800.0,Medium,2015-2020
26608,Thirdstory,48.0,2018-03-09,r&b,neo soul,0.523,0.691,8.0,-5.294,1.0,0.0675,0.0427,0.0,0.201,0.462,77.011,206440.0,Medium,2015-2020
26609,Doris,36.0,2015-02-23,r&b,neo soul,0.457,0.549,1.0,-5.354,0.0,0.03,0.157,0.0546,0.398,0.444,76.011,162181.0,Low,2015-2020
26610,Durand Jones & The Indications,39.0,2018-05-11,r&b,neo soul,0.627,0.498,0.0,-8.174,1.0,0.0298,0.548,0.000734,0.1,0.641,107.251,215320.0,Low,2015-2020
26611,Mac Miller,74.0,2016-09-16,r&b,neo soul,0.861,0.33,6.0,-7.194,1.0,0.0526,0.627,1.93e-06,0.14,0.718,95.016,216000.0,High,2015-2020
26612,Noisettes,56.0,2009-01-01,r&b,neo soul,0.569,0.692,9.0,-4.683,1.0,0.0323,0.0167,3.78e-05,0.126,0.737,141.632,192213.0,Medium,2000-2010
26613,Choker,62.0,2018-08-03,r&b,neo soul,0.442,0.267,7.0,-12.857,1.0,0.0365,0.921,0.00026,0.148,0.116,120.075,231681.0,Medium,2015-2020
26615,G-Eazy,57.0,2017-12-15,r&b,neo soul,0.632,0.49,11.0,-7.386,0.0,0.286,0.566,0.0,0.0985,0.178,93.979,250640.0,Medium,2015-2020
26616,Macy Gray,71.0,1999-07-03,r&b,neo soul,0.593,0.642,2.0,-7.284,1.0,0.0299,0.313,0.000582,0.0804,0.736,76.403,239440.0,High,1990-2000
26618,Anderson .Paak,14.0,2019-04-04,r&b,neo soul,0.676,0.56,4.0,-6.024,0.0,0.0643,0.0112,0.00403,0.137,0.551,178.555,219332.0,Low,2015-2020
26619,Lauren Daigle,59.0,2019-02-20,r&b,neo soul,0.765,0.495,8.0,-6.267,1.0,0.0421,0.711,0.00555,0.106,0.562,76.013,273507.0,Medium,2015-2020
26620,Stan Taylor,38.0,2019-01-04,r&b,neo soul,0.456,0.228,11.0,-14.665,1.0,0.0495,0.847,1.58e-06,0.346,0.346,84.312,264000.0,Low,2015-2020
26621,Maxwell,14.0,2017-05-23,r&b,neo soul,0.448,0.511,7.0,-7.106,0.0,0.274,0.505,1.51e-06,0.119,0.393,90.008,219973.0,Low,2015-2020
26622,Jamie Woon,0.0,2015-08-11,r&b,neo soul,0.855,0.583,6.0,-8.178,0.0,0.0652,0.278,0.174,0.0991,0.647,98.002,207422.0,,2015-2020
26623,Quadron,35.0,2013-05-31,r&b,neo soul,0.565,0.432,0.0,-11.175,1.0,0.11,0.672,0.00231,0.0837,0.446,176.157,264680.0,Low,2010-2015
26624,Duffy,36.0,2008-01-01,r&b,neo soul,0.694,0.523,2.0,-6.407,0.0,0.0254,0.875,0.000172,0.352,0.472,97.985,209453.0,Low,2000-2010
26625,Angie Stone,25.0,2005-06-21,r&b,neo soul,0.854,0.759,7.0,-5.35,0.0,0.0332,0.332,0.000377,0.099,0.844,123.908,268200.0,Low,2000-2010
26626,Adele,56.0,2011-01-19,r&b,neo soul,0.706,0.569,0.0,-7.044,0.0,0.0861,0.023,0.0,0.0731,0.71,159.824,277947.0,Medium,2010-2015
26627,Anthony Hamilton,25.0,2005-06-20,r&b,neo soul,0.681,0.722,7.0,-3.558,0.0,0.0432,0.0348,0.00537,0.223,0.226,89.876,351147.0,Low,2000-2010
26628,Quadron,39.0,2013-05-31,r&b,neo soul,0.73,0.623,9.0,-6.5,0.0,0.0876,0.594,0.000144,0.15,0.873,96.067,209867.0,Low,2010-2015
26629,Maxwell,0.0,2007-12-19,r&b,neo soul,0.757,0.466,0.0,-10.709,1.0,0.0322,0.0766,0.0488,0.115,0.749,96.044,346280.0,,2000-2010
26630,Musiq Soulchild,50.0,2002-01-01,r&b,neo soul,0.543,0.526,6.0,-6.664,0.0,0.0316,0.218,0.0,0.0959,0.2,101.966,304427.0,Medium,2000-2010
26631,Alessia Cara,1.0,2015-05-01,r&b,neo soul,0.375,0.818,0.0,-4.031,1.0,0.141,0.084,0.0,0.0569,0.333,112.887,200226.0,Low,2015-2020
26632,India.Arie,20.0,2001-03-27,r&b,neo soul,0.676,0.511,9.0,-7.277,0.0,0.0309,0.394,0.0402,0.103,0.383,184.012,311240.0,Low,2000-2010
26633,Erykah Badu,29.0,1997,r&b,neo soul,0.762,0.403,11.0,-10.423,0.0,0.158,0.0396,0.0113,0.256,0.346,80.476,226133.0,Low,1990-2000
26634,Adele,7.0,2008-01-28,r&b,neo soul,0.615,0.472,5.0,-6.073,0.0,0.0267,0.325,0.0,0.115,0.327,80.072,210507.0,Low,2000-2010
26635,Jill Scott,52.0,2000-07-18,r&b,neo soul,0.648,0.3,3.0,-14.74,0.0,0.0498,0.623,4.46e-06,0.125,0.294,99.989,285747.0,Medium,2000-2010
26636,Maxwell,58.0,2009-07-07,r&b,neo soul,0.563,0.402,9.0,-10.496,1.0,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,310520.0,Medium,2000-2010
26637,Rahsaan Patterson,0.0,1999-01-01,r&b,neo soul,0.817,0.586,0.0,-7.72,0.0,0.0333,0.159,0.0,0.096,0.777,131.998,251173.0,,1990-2000
26638,Robin Thicke,0.0,2006-01-01,r&b,neo soul,0.896,0.141,11.0,-17.745,0.0,0.0756,0.847,0.0358,0.117,0.38,110.038,268747.0,,2000-2010
26639,Musiq Soulchild,54.0,2000-01-01,r&b,neo soul,0.569,0.385,1.0,-9.919,0.0,0.0499,0.342,0.0,0.0876,0.339,99.739,304667.0,Medium,1990-2000
26640,Anthony Hamilton,42.0,2003-07-15,r&b,neo soul,0.432,0.711,4.0,-7.081,0.0,0.346,0.0859,8.24e-05,0.103,0.532,89.917,195853.0,Medium,2000-2010
26641,Angie Stone,34.0,2001-10-16,r&b,neo soul,0.754,0.436,4.0,-10.023,0.0,0.0905,0.246,0.0,0.204,0.647,87.04,281960.0,Low,2000-2010
26642,Rahsaan Patterson,0.0,1999-01-01,r&b,neo soul,0.687,0.614,4.0,-6.272,0.0,0.226,0.0139,5.78e-06,0.114,0.414,191.934,238533.0,,1990-2000
26643,Melanie Fiona,19.0,2010-01-01,r&b,neo soul,0.433,0.564,4.0,-4.546,0.0,0.027,0.666,0.0,0.0805,0.507,148.834,282200.0,Low,2000-2010
26644,Nikka Costa,40.0,2001-01-01,r&b,neo soul,0.927,0.507,9.0,-9.498,1.0,0.0601,0.587,0.0037,0.37,0.915,104.143,260507.0,Low,2000-2010
26645,Ms. Lauryn Hill,0.0,1998-08-25,r&b,neo soul,0.539,0.363,10.0,-13.888,0.0,0.166,0.701,3.18e-06,0.14,0.549,136.422,350533.0,,1990-2000
26646,India.Arie,25.0,2001-03-27,r&b,neo soul,0.549,0.143,4.0,-12.793,0.0,0.0296,0.81,7.45e-05,0.112,0.189,121.871,268800.0,Low,2000-2010
26647,Duffy,8.0,2008,r&b,neo soul,0.484,0.58,0.0,-5.569,0.0,0.0393,0.264,1.02e-06,0.106,0.542,169.467,227160.0,Low,2000-2010
26649,Robin Thicke,0.0,2008-01-01,r&b,neo soul,0.795,0.421,11.0,-11.277,1.0,0.041,0.759,0.00016,0.378,0.715,119.96,256947.0,,2000-2010
26650,Adele,66.0,2011-01-19,r&b,neo soul,0.305,0.452,0.0,-6.077,0.0,0.0293,0.952,1.68e-05,0.129,0.21,79.83,250133.0,Medium,2010-2015
26651,Amy Winehouse,0.0,2006,r&b,neo soul,0.709,0.802,9.0,-3.528,1.0,0.0315,0.0144,0.00607,0.0879,0.745,103.411,256947.0,,2000-2010
26652,Corinne Bailey Rae,39.0,2010-01-01,r&b,neo soul,0.741,0.481,0.0,-7.008,0.0,0.0479,0.498,0.00321,0.0908,0.685,140.511,257240.0,Low,2000-2010
26653,Anthony Hamilton,41.0,2003-07-15,r&b,neo soul,0.635,0.695,11.0,-4.403,1.0,0.314,0.212,0.0,0.298,0.766,79.232,208440.0,Medium,2000-2010
26654,Urias,20.0,2017-09-26,r&b,neo soul,0.494,0.638,8.0,-6.27,1.0,0.0705,0.494,0.0,0.63,0.442,122.415,218619.0,Low,2015-2020
26655,Maxwell,0.0,2001,r&b,neo soul,0.764,0.642,7.0,-6.414,1.0,0.0563,0.229,0.0659,0.0779,0.924,101.012,258427.0,,2000-2010
26656,Nikka Costa,38.0,2001-01-01,r&b,neo soul,0.868,0.46,6.0,-9.076,1.0,0.0899,0.0201,0.722,0.0505,0.815,90.028,235093.0,Low,2000-2010
26657,Anthony Hamilton,44.0,2006-08-08,r&b,neo soul,0.852,0.322,4.0,-7.021,0.0,0.0345,0.184,1.04e-05,0.114,0.33,118.92,254027.0,Medium,2000-2010
26659,India.Arie,18.0,2006-06-27,r&b,neo soul,0.657,0.512,10.0,-7.157,0.0,0.0472,0.416,1.24e-06,0.139,0.609,99.961,271387.0,Low,2000-2010
26660,Jhené Aiko,40.0,2013-01-01,r&b,neo soul,0.504,0.406,1.0,-9.177,0.0,0.0669,0.25,1.96e-06,0.121,0.12,93.583,255467.0,Low,2010-2015
26661,Robin Thicke,0.0,2009-01-01,r&b,neo soul,0.604,0.631,2.0,-8.006,1.0,0.312,0.417,0.0,0.118,0.53,79.094,181427.0,,2000-2010
26662,Anthony Hamilton,30.0,2011-12-13,r&b,neo soul,0.756,0.488,0.0,-7.439,1.0,0.0941,0.109,0.0,0.0983,0.877,91.995,207680.0,Low,2010-2015
26663,Floetry,1.0,2002-10-01,r&b,neo soul,0.747,0.398,5.0,-12.932,0.0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,268373.0,Low,2000-2010
26664,Glenn Lewis,12.0,2002-05-21,r&b,neo soul,0.72,0.622,4.0,-4.521,1.0,0.0699,0.0545,0.0,0.0559,0.313,88.995,250467.0,Low,2000-2010
26665,Leela James,46.0,2005,r&b,neo soul,0.778,0.636,1.0,-6.539,1.0,0.129,0.501,4.25e-05,0.106,0.52,98.008,245426.0,Medium,2000-2010
26666,Sweetback,24.0,2004-02-03,r&b,neo soul,0.695,0.383,10.0,-9.988,0.0,0.0416,0.632,1.35e-05,0.101,0.6,81.127,298347.0,Low,2000-2010
26667,Aloe Blacc,7.0,2010-02-11,r&b,neo soul,0.838,0.367,6.0,-11.833,0.0,0.0396,0.176,0.0,0.0861,0.961,95.508,244386.0,Low,2010-2015
26668,Musiq Soulchild,45.0,2008-11-24,r&b,neo soul,0.467,0.752,11.0,-3.244,1.0,0.232,0.208,0.0,0.164,0.728,122.775,252440.0,Medium,2000-2010
26669,Allen Stone,0.0,2012-06-26,r&b,neo soul,0.596,0.476,2.0,-9.34,1.0,0.0457,0.102,0.0,0.136,0.361,181.817,203413.0,,2010-2015
26670,Allen Stone,0.0,2012-06-26,r&b,neo soul,0.535,0.579,11.0,-8.533,1.0,0.0507,0.262,0.000149,0.102,0.541,117.045,349493.0,,2010-2015
26671,Erykah Badu,1.0,2000-10-31,r&b,neo soul,0.717,0.273,9.0,-12.887,0.0,0.0647,0.574,0.0,0.163,0.657,132.494,321000.0,Low,2000-2010
26672,Andra Day,21.0,2015-05-26,r&b,neo soul,0.564,0.807,5.0,-4.561,1.0,0.028,0.0285,0.00111,0.192,0.49,67.003,199079.0,Low,2015-2020
26673,James Blake,1.0,2013-01-01,r&b,neo soul,0.298,0.252,7.0,-11.274,0.0,0.0394,0.882,0.0677,0.141,0.201,77.791,223264.0,Low,2010-2015
26674,The Weeknd,3.0,2015-08-28,r&b,neo soul,0.584,0.455,1.0,-11.066,0.0,0.0488,0.246,0.0,0.181,0.308,74.634,334333.0,Low,2015-2020
26675,Kacy Hill,0.0,2015-08-28,r&b,neo soul,0.386,0.38,6.0,-11.475,1.0,0.0999,0.00977,0.283,0.566,0.123,113.466,221947.0,,2015-2020
26676,Nao,49.0,2015-10-22,r&b,neo soul,0.546,0.421,5.0,-5.669,0.0,0.087,0.659,3.1e-06,0.065,0.443,115.65,241627.0,Medium,2015-2020
26677,dvsn,1.0,2015-12-24,r&b,neo soul,0.765,0.396,7.0,-8.991,0.0,0.0372,0.0662,7.38e-06,0.141,0.35,95.971,246294.0,Low,2015-2020
26678,Louis Mattrs,2.0,2015-09-21,r&b,neo soul,0.691,0.525,5.0,-7.363,1.0,0.0476,0.378,4.78e-06,0.0809,0.604,89.939,198640.0,Low,2015-2020
26679,Syleena Johnson,18.0,2005-09-26,r&b,neo soul,0.66,0.715,5.0,-5.218,0.0,0.14,0.284,0.0,0.0563,0.668,95.012,234227.0,Low,2000-2010
26680,Choklate,25.0,2006-03-21,r&b,neo soul,0.401,0.688,10.0,-6.185,0.0,0.222,0.354,0.0,0.124,0.625,91.964,230747.0,Low,2000-2010
26681,Jeremy Passion,0.0,2011-12-13,r&b,neo soul,0.534,0.311,8.0,-9.141,1.0,0.0511,0.54,0.0,0.104,0.0853,115.219,271745.0,,2010-2015
26682,Gizmo,31.0,2012-10-02,r&b,neo soul,0.589,0.14,0.0,-10.446,1.0,0.246,0.346,0.00312,0.0703,0.327,80.768,230533.0,Low,2010-2015
26683,PJ Morton,30.0,2013-01-01,r&b,neo soul,0.669,0.466,7.0,-7.71,1.0,0.0569,0.0366,0.00782,0.109,0.398,71.993,198147.0,Low,2010-2015
26684,Anthony Hamilton,58.0,2011-12-13,r&b,neo soul,0.742,0.728,10.0,-6.626,0.0,0.0315,0.00962,3.73e-05,0.134,0.697,96.01,226373.0,Medium,2010-2015
26685,JMSN,19.0,2014-12-09,r&b,neo soul,0.397,0.37,5.0,-7.368,0.0,0.0684,0.427,4.79e-05,0.138,0.184,97.543,295533.0,Low,2010-2015
26686,Jamie Woon,52.0,2015-10-30,r&b,neo soul,0.849,0.583,6.0,-7.865,0.0,0.0565,0.259,0.167,0.102,0.666,98.011,207133.0,Medium,2015-2020
26688,Niia,37.0,2017-05-05,r&b,neo soul,0.688,0.618,7.0,-5.245,1.0,0.0462,0.452,0.000371,0.211,0.187,120.011,277480.0,Low,2015-2020
26689,Such,26.0,2019-01-18,r&b,neo soul,0.5,0.375,10.0,-11.341,0.0,0.126,0.843,0.000261,0.0977,0.291,75.383,252860.0,Low,2015-2020
26690,The Greg Mayo Band,18.0,2014-12-13,r&b,neo soul,0.742,0.356,2.0,-7.123,1.0,0.0407,0.384,0.0,0.0892,0.545,153.681,183856.0,Low,2010-2015
26691,Elvin Bishop,60.0,1975-01-01,r&b,neo soul,0.633,0.621,10.0,-11.494,1.0,0.0313,0.042,0.0172,0.186,0.593,113.325,276000.0,Medium,1970-1980
26692,Lee Fields,44.0,2013-01-15,r&b,neo soul,0.422,0.503,0.0,-9.074,1.0,0.0663,0.612,0.00078,0.335,0.476,157.555,180200.0,Medium,2010-2015
26693,Sharon Jones & The Dap-Kings,9.0,2017-11-17,r&b,neo soul,0.331,0.344,7.0,-10.959,0.0,0.053,0.207,6.77e-05,0.135,0.132,64.211,149480.0,Low,2015-2020
26694,William Bell,50.0,2007-01-01,r&b,neo soul,0.33,0.42,4.0,-8.383,0.0,0.0275,0.298,0.0,0.124,0.761,140.327,140733.0,Medium,2000-2010
26696,Carrie Underwood,61.0,2018-09-14,r&b,neo soul,0.691,0.732,5.0,-3.715,0.0,0.0294,0.0326,0.0,0.0608,0.477,97.949,258293.0,Medium,2015-2020
26697,Kelly Clarkson,47.0,2017-10-27,r&b,neo soul,0.634,0.492,7.0,-7.25,1.0,0.0424,0.0169,3.53e-06,0.351,0.101,137.981,202360.0,Medium,2015-2020
26698,Michael Kiwanuka,61.0,2016-07-15,r&b,neo soul,0.684,0.764,6.0,-5.342,0.0,0.0254,0.0129,0.000171,0.141,0.944,107.806,233413.0,Medium,2015-2020
26699,Sturgill Simpson,50.0,2016-04-15,r&b,neo soul,0.312,0.562,9.0,-6.495,1.0,0.0298,0.123,0.173,0.136,0.514,185.725,215693.0,Medium,2015-2020
26700,Brandi Carlile,34.0,2011-05-03,r&b,neo soul,0.193,0.229,7.0,-11.392,1.0,0.0342,0.907,1.51e-06,0.686,0.138,76.454,373747.0,Low,2010-2015
26701,James Brown,56.0,1991,r&b,neo soul,0.683,0.265,0.0,-12.735,1.0,0.0293,0.933,0.0,0.71,0.647,102.08,149560.0,Medium,1990-2000
26702,Otis Redding,37.0,1992-11-06,r&b,neo soul,0.498,0.246,9.0,-13.41,1.0,0.0342,0.727,0.000374,0.0781,0.152,151.255,176880.0,Low,1990-2000
26703,Haley Reinhart,28.0,2018-09-14,r&b,neo soul,0.659,0.481,2.0,-5.29,1.0,0.0365,0.714,4.62e-05,0.0909,0.346,75.945,253421.0,Low,2015-2020
26704,Ray LaMontagne,65.0,2004-08-15,r&b,neo soul,0.587,0.142,7.0,-15.196,1.0,0.0329,0.862,0.000162,0.0953,0.288,119.752,250867.0,Medium,2000-2010
26705,Beth Hart,42.0,2015-04-03,r&b,neo soul,0.392,0.318,7.0,-8.635,1.0,0.0328,0.235,1.46e-06,0.128,0.152,145.37,356360.0,Medium,2015-2020
26707,Lucie Silvas,21.0,2018-08-24,r&b,neo soul,0.317,0.41,0.0,-9.815,1.0,0.0367,0.159,0.000227,0.108,0.148,137.088,251133.0,Low,2015-2020
26708,Donny Hathaway,50.0,2005-01-01,r&b,neo soul,0.534,0.411,0.0,-8.119,1.0,0.0451,0.722,1.64e-06,0.64,0.676,127.372,188160.0,Medium,2000-2010
26709,Leon Bridges,46.0,2015-06-15,r&b,neo soul,0.639,0.468,5.0,-8.329,1.0,0.0231,0.451,0.0102,0.12,0.42,97.53,180053.0,Medium,2015-2020
26710,Ms. Lauryn Hill,67.0,1998-08-25,r&b,neo soul,0.593,0.619,3.0,-9.003,0.0,0.0976,0.118,0.0,0.484,0.668,80.02,326533.0,Medium,1990-2000
26711,Anderson East,45.0,2015-07-10,r&b,neo soul,0.51,0.688,7.0,-5.952,1.0,0.0322,0.205,0.0,0.16,0.44,129.795,221280.0,Medium,2015-2020
26712,Michael Kiwanuka,29.0,2012-01-01,r&b,neo soul,0.522,0.377,5.0,-11.692,0.0,0.0332,0.626,0.0,0.118,0.374,104.968,220000.0,Low,2010-2015
26713,Kendra Morris,12.0,2013-10-01,r&b,neo soul,0.673,0.554,11.0,-7.156,0.0,0.0261,0.246,0.000446,0.0952,0.59,93.97,227800.0,Low,2010-2015
26714,JD McPherson,16.0,2013-09-17,r&b,neo soul,0.388,0.343,7.0,-11.468,1.0,0.0309,0.485,0.00188,0.0783,0.615,144.756,182587.0,Low,2010-2015
26716,Fitz and The Tantrums,28.0,2010-08-24,r&b,neo soul,0.469,0.654,10.0,-5.268,1.0,0.03,0.174,0.0103,0.125,0.338,117.975,296080.0,Low,2010-2015
26717,Sam & Dave,1.0,1995,r&b,neo soul,0.444,0.295,1.0,-9.098,1.0,0.0296,0.474,0.000715,0.0929,0.245,137.529,195867.0,Low,1990-2000
26718,Etta James,15.0,1960,r&b,neo soul,0.165,0.29,5.0,-9.881,1.0,0.0316,0.701,0.00113,0.286,0.241,174.61,179893.0,Low,<1970
26719,O.V. Wright,29.0,1992-01-01,r&b,neo soul,0.421,0.212,9.0,-14.228,0.0,0.0387,0.535,1.03e-05,0.16,0.449,210.41,182640.0,Low,1990-2000
26720,Percy Sledge,66.0,1966,r&b,neo soul,0.516,0.15,1.0,-20.41,1.0,0.0272,0.13,0.0755,0.122,0.206,97.398,173867.0,Medium,<1970
26721,She & Him,35.0,2013-05-07,r&b,neo soul,0.554,0.313,4.0,-8.542,1.0,0.0352,0.844,5.76e-05,0.105,0.507,82.672,164560.0,Low,2010-2015
26722,Them Two,25.0,2006-01-31,r&b,neo soul,0.254,0.672,3.0,-6.158,0.0,0.0446,0.154,0.0142,0.205,0.771,177.194,191733.0,Low,2000-2010
26723,Foy Vance,35.0,2016-05-13,r&b,neo soul,0.55,0.305,2.0,-12.922,1.0,0.037,0.681,0.00302,0.0954,0.205,139.933,212467.0,Low,2015-2020
26724,Amos Lee,36.0,2016-09-19,r&b,neo soul,0.608,0.767,8.0,-4.988,1.0,0.0451,0.32,2.1e-06,0.178,0.61,85.982,180667.0,Low,2015-2020
26725,The Black Keys,46.0,2010-05-18,r&b,neo soul,0.531,0.676,11.0,-6.173,0.0,0.0299,0.0156,0.00287,0.0988,0.544,136.759,204733.0,Medium,2010-2015
26726,Duffy,0.0,2008,r&b,neo soul,0.464,0.24,2.0,-12.213,1.0,0.0456,0.941,0.000137,0.322,0.287,90.972,198120.0,,2000-2010
26727,Cat Power,60.0,2006-01-24,r&b,neo soul,0.508,0.362,0.0,-9.688,1.0,0.0262,0.738,0.000998,0.0922,0.328,107.459,202560.0,Medium,2000-2010
26728,Frank Ocean,51.0,2014-03-10,r&b,neo soul,0.664,0.674,11.0,-8.307,0.0,0.0302,0.0182,0.203,0.0739,0.234,104.002,165468.0,Medium,2010-2015
26729,Prince,26.0,2014-09-26,r&b,neo soul,0.415,0.613,6.0,-4.921,0.0,0.104,0.000836,0.00482,0.212,0.591,135.869,255720.0,Low,2010-2015
26730,Michael Kiwanuka,71.0,2017-02-24,r&b,neo soul,0.629,0.58,7.0,-6.208,0.0,0.0278,0.357,0.000353,0.436,0.655,110.264,210300.0,High,2015-2020
26731,Zoë Kravitz,48.0,2017-03-31,r&b,neo soul,0.3,0.256,9.0,-10.452,1.0,0.0398,0.906,0.0177,0.0796,0.179,78.244,168453.0,Medium,2015-2020
26732,James Brown,51.0,1991,r&b,neo soul,0.646,0.35,8.0,-11.539,0.0,0.0486,0.665,0.000122,0.0472,0.552,80.882,167067.0,Medium,1990-2000
26733,Gemma Ray,11.0,2010-11-24,r&b,neo soul,0.361,0.193,5.0,-10.641,0.0,0.0566,0.952,0.213,0.111,0.371,172.447,189441.0,Low,2010-2015
26734,Sam Cooke,0.0,2003,r&b,neo soul,0.313,0.418,0.0,-9.975,0.0,0.031,0.765,0.0,0.322,0.472,85.938,191133.0,,2000-2010
26735,Leon Bridges,67.0,2015-06-15,r&b,neo soul,0.427,0.465,6.0,-6.595,1.0,0.0291,0.461,5.52e-05,0.154,0.458,112.137,206387.0,Medium,2015-2020
26736,Ronnie Dunn,35.0,2016-11-11,r&b,neo soul,0.373,0.587,7.0,-6.996,0.0,0.0348,0.179,0.0,0.109,0.541,107.918,201200.0,Low,2015-2020
26737,Luther Ingram,47.0,2008-04-22,r&b,neo soul,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,216800.0,Medium,2000-2010
26738,Della Humphrey,24.0,1967-01-01,r&b,neo soul,0.579,0.367,1.0,-11.888,0.0,0.0364,0.0859,4.38e-06,0.258,0.474,76.333,162200.0,Low,<1970
26739,Lizz Wright,40.0,2005-01-01,r&b,neo soul,0.584,0.216,7.0,-15.301,1.0,0.0415,0.873,0.000868,0.109,0.151,106.755,210520.0,Low,2000-2010
26740,The Black Keys,50.0,2010-05-18,r&b,neo soul,0.557,0.665,6.0,-6.19,0.0,0.0328,0.324,0.000281,0.0713,0.437,75.805,218987.0,Medium,2010-2015
26741,Aretha Franklin,54.0,1967-03-10,r&b,neo soul,0.657,0.371,5.0,-9.186,1.0,0.0359,0.367,0.0459,0.157,0.709,134.867,171773.0,Medium,<1970
